-13.000554,8.449234,-2.465176,3.000000
-13.034036,8.431035,-2.388457,3.000000
-13.034036,8.431035,-2.388457,3.000000
-13.065670,8.411544,-2.308655,3.000000
-13.065670,8.411544,-2.308655,3.000000
-13.095342,8.390798,-2.226534,3.000000
-13.095342,8.390798,-2.226534,3.000000
-13.095342,8.390798,-2.226534,3.000000
-13.123225,8.368300,-2.151273,3.000000
-13.123225,8.368300,-2.151273,3.000000
-13.123225,8.368300,-2.151273,1.294184
-13.149497,8.343648,-2.088643,1.401677
-13.149497,8.343648,-2.088643,1.448777
-13.174110,8.317082,-2.035561,1.458610
-13.174110,8.317082,-2.035561,1.480405
-13.174110,8.317082,-2.035561,1.521090
-13.197073,8.288843,-1.989918,1.587839
-13.197073,8.288843,-1.989918,1.645188
-13.218552,8.258954,-1.952861,1.697878
-13.218552,8.258954,-1.952861,1.757852
-13.218552,8.258954,-1.952861,1.830011
-13.238760,8.227442,-1.924437,1.911593
-13.238760,8.227442,-1.924437,1.978669
-13.257800,8.194518,-1.902111,2.030845
-13.257800,8.194518,-1.902111,2.087442
-13.257800,8.194518,-1.902111,2.145452
-13.275785,8.160361,-1.884171,2.209115
-13.275785,8.160361,-1.884171,2.260502
-13.292826,8.125120,-1.869493,2.300431
-13.292826,8.125120,-1.869493,2.343215
-13.292826,8.125120,-1.869493,2.386582
-13.309035,8.088922,-1.857370,2.434384
-13.309035,8.088922,-1.857370,2.471638
-13.324523,8.051876,-1.847386,2.501339
-13.324523,8.051876,-1.847386,2.529778
-13.324523,8.051876,-1.847386,2.556501
-13.339395,8.014075,-1.839325,2.583241
-13.339395,8.014075,-1.839325,2.601797
-13.353736,7.975592,-1.832853,2.615692
-13.353736,7.975592,-1.832853,2.636739
-13.353736,7.975592,-1.832853,2.665705
-13.367566,7.936473,-1.827062,2.701283
-13.367566,7.936473,-1.827062,2.729691
-13.380943,7.896769,-1.821786,2.743128
-13.380943,7.896769,-1.821786,2.741649
-13.393878,7.856513,-1.816443,2.726190
-13.393878,7.856513,-1.816443,2.710002
-13.393878,7.856513,-1.816443,2.703342
-13.406418,7.815749,-1.811115,2.713755
-13.406418,7.815749,-1.811115,2.739233
-13.406418,7.815749,-1.811115,2.764653
-13.418563,7.774501,-1.805390,2.783562
-13.418563,7.774501,-1.805390,2.791385
-13.430354,7.732804,-1.799484,2.792233
-13.430354,7.732804,-1.799484,2.793770
-13.430354,7.732804,-1.799484,2.796639
-13.441781,7.690677,-1.793070,2.802128
-13.441781,7.690677,-1.793070,2.805325
-13.452875,7.648150,-1.786429,2.807021
-13.452875,7.648150,-1.786429,2.809402
-13.452875,7.648150,-1.786429,2.813124
-13.463620,7.605236,-1.779271,2.818095
-13.463620,7.605236,-1.779271,2.820672
-13.474043,7.561961,-1.771911,2.820867
-13.474043,7.561961,-1.771911,2.822433
-13.474043,7.561961,-1.771911,2.824685
-13.484122,7.518337,-1.764070,2.828314
-13.484122,7.518337,-1.764070,2.829722
-13.493878,7.474384,-1.756076,2.828988
-13.493878,7.474384,-1.756076,2.829702
-13.493878,7.474384,-1.756076,2.831141
-13.503285,7.430114,-1.747649,2.834115
-13.503285,7.430114,-1.747649,2.834427
-13.512363,7.385545,-1.739122,2.833301
-13.512363,7.385545,-1.739122,2.832684
-13.512363,7.385545,-1.739122,2.832539
-13.521084,7.340686,-1.730211,2.832978
-13.521084,7.340686,-1.730211,2.831046
-13.529464,7.295554,-1.721248,2.828215
-13.529464,7.295554,-1.721248,2.829990
-13.529464,7.295554,-1.721248,2.837164
-13.537473,7.250157,-1.711942,2.848900
-13.537473,7.250157,-1.711942,2.858414
-13.545129,7.204511,-1.702622,2.861169
-13.545129,7.204511,-1.702622,2.856743
-13.552399,7.158623,-1.692994,2.845430
-13.552399,7.158623,-1.692994,2.834233
-13.552399,7.158623,-1.692994,2.828877
-13.559324,7.112511,-1.683680,2.833298
-13.559324,7.112511,-1.683680,2.846160
-13.559324,7.112511,-1.683680,2.858611
